Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Use Bash Scripting on Linux to Execute Common commands,"Create a User Interface in Bash Using a Select construct.Modify and Call another Bash script to Add a New User.Add a Linux command to the Bash Script to Check Top Disk Usage. Bash Scripting, Linux Administration, Bash command line processing, Linux Commands, Bash Control Constructs Learn step-by-step Information Technology",4.7,2.0,Intermediate,Coursera,"Create a User Interface in Bash Using a Select construct.Modify and Call another Bash script to Add a New User.Add a Linux command to the Bash Script to Check Top Disk Usage. Bash Scripting, Linux Administration, Bash command line processing, Linux Commands, Bash Control Constructs Learn step-by-step Information Technology",Use Bash Scripting on Linux to Execute Common commands
Hosting a Static Website (HTML/CSS/Javascript) in AWS S3,"Deploy static website in AWS S3Understanding AWS S3 Public permissionsAWS S3 versioning amazon, aws, s3, aws s3, website Learn step-by-step Information Technology",4.5,1.0,Beginner,Coursera,"Deploy static website in AWS S3Understanding AWS S3 Public permissionsAWS S3 versioning amazon, aws, s3, aws s3, website Learn step-by-step Information Technology",Hosting a Static Website (HTML/CSS/Javascript) in AWS S3
Vulnerabilidades y pruebas de penetración,"Identificar las vulnerabilidades y amenazas de los ciberataques    Identificar los pasos más comunes para realizar pruebas de penetración a sistemas    Identificar las vulnerabilidades más comunes de los sistemas, redes, y servidores Web.   Describir casos concretos de ataques a diferentes componentes de los sistemas.    Identificación de pasos comunes para realización de pruebas de penetración a sistemas, Descripción de casos concretos de ataques a diferentes componentes de los sistemas., Identificación de las vulnerabilidades más comunes de los sistemas/redes y\u202fservidores Web., Identificación de vulnerabilidades y amenazas de los ciberataques De las vulnerabilidades, amenazas y riesgos en el ciberespacio, Analizando el entorno , Atacando los sistemas y las personas,  Ahora ataquemos los servidores y las aplicaciones web Information Technology",4.6,18.0,Beginner,Coursera,"Identifying vulnerabilities and threats of cyberattacks Identifying the most common steps to perform penetration testing on systems Identifying the most common vulnerabilities of systems, networks, and web servers Describing specific cases of attacks on different system components Identifying common steps for conducting penetration testing on systems Describing specific cases of attacks on different system components Identifying the most common vulnerabilities of systems/networks and web servers Identifying vulnerabilities and threats of cyberattacks Of vulnerabilities, threats, and risks in cyberspace Analyzing the environment Attacking systems and people Now let's attack servers and web applications Information Technology",Vulnerabilities and penetration testing
Software Security for Web Applications,"Protect against front-end threats like XSS, CSRF, and cookiesSecure back-end systems from SQL injection and DDOS attacksProperly implement authentication and access differentiation Authentication, Password, Security Strategy Front-End Security, Back-End Security, Passwords and Authentication Information Technology",0.0,11.0,Intermediate,Coursera,"Protect against front-end threats like XSS, CSRF, and cookiesSecure back-end systems from SQL injection and DDOS attacksProperly implement authentication and access differentiation Authentication, Password, Security Strategy Front-End Security, Back-End Security, Passwords and Authentication Information Technology",Software Security for Web Applications
"Create PDF Balance Report using HTML, Excel & Power Automate","Use Power Automate to automate creation of a monthly balance reportUse Power Automate to send the monthly balance report by email Automatization of document and report creation, Automatization of a business process, Creating Power Automate flows Learn step-by-step Information Technology",4.0,2.0,Intermediate,Coursera,"Use Power Automate to automate creation of a monthly balance reportUse Power Automate to send the monthly balance report by email Automatization of document and report creation, Automatization of a business process, Creating Power Automate flows Learn step-by-step Information Technology","Create PDF Balance Report using HTML, Excel & Power Automate"
Google Sheets - Advanced Topics en español,"Aplique formato avanzado en una hoja de cálculo de GoogleRealice cálculos y visualice datos con Hojas de cálculo de GoogleCree y recopile datos a partir de un formulario de GoogleResuelva desafíos empresariales con Hojas de cálculo de Google Not specified Introducción al curso, Formato avanzado en una hoja de cálculo de Google, Fórmulas y funciones avanzadas, Analizar y generar informes, Propagar datos con un formulario de Google, Desafío empresarial Information Technology",4.8,2.0,Intermediate,Coursera,"Apply advanced formatting in a Google spreadsheet Perform calculations and visualize data with Google Spreadsheets Create and collect data from a Google form Solve business challenges with Google Spreadsheets Introduction to the course, Advanced formatting in a Google spreadsheet, Advanced formulas and functions, Analyze and generate reports, Spread data with a Google form, Business challenge Information Technology",Google Sheets - Advanced Topics in Spanish
Introduction to Vertex AI ,"Fundamentals of Vertex AIStrategic insights to use Vertex AI effectively   Critical Thinking, MLOps (Machine Learning Operations), Complex Problem Solving, Machine Learning, Generative AI Course Introduction, Exploring Vertex AI Information Technology",0.0,3.0,Beginner,Coursera,"Fundamentals of Vertex AIStrategic insights to use Vertex AI effectively   Critical Thinking, MLOps (Machine Learning Operations), Complex Problem Solving, Machine Learning, Generative AI Course Introduction, Exploring Vertex AI Information Technology",Introduction to Vertex AI 
Introducing Model-Driven Programmability,"Not specified Yang, RESTCONF, Netconf, Representational State Transfer (REST), ncclient Course Introduction for Introducing Model-Driven Programmability, Exploring YANG , Using YANG Tools, Automating Model-Driven APIs with Python Information Technology",0.0,2.0,Intermediate,Coursera,"Not specified Yang, RESTCONF, Netconf, Representational State Transfer (REST), ncclient Course Introduction for Introducing Model-Driven Programmability, Exploring YANG , Using YANG Tools, Automating Model-Driven APIs with Python Information Technology",Introducing Model-Driven Programmability
计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided Translation,"Not specified Not specified 导言：课程学习指南 Lecture 0: Learning Guide LG, 第一周 新时代的语言服务 Lecture 1: Language Service of the New Age LS, 第二周 互联网搜索引擎/信息服务与翻译实践 Lecture 2: Internet Service and Translation Practice IS, 第三周 语料库与翻译研究 Lecture 3: Introduction to Corpus-based Translation IC, 第四周 电子辞典、工具书与翻译实践 Lecture 4: Electronic Dictionary, Reference Book for Translation Practice ED, 第五周 翻译记忆研究 Lecture 5: Research on Translation Memory RT, 第六周 翻译记忆软件实战 Lecture 6: SDL Trados Studio 2011 TM, 第七周 计算机辅助翻译软件项目实战 Lecture 7: Computer-Aided Translation Tools in Practice, 第八周 翻译实践中的术语与术语管理 Lecture 8: Terminology and Terminology Management  TT, 第九周 翻译服务、本地化服务与质量控制 Lecture 9: Translation Services, Localization Services and Quality Assurance TS, 第十周 计算机辅助翻译软件项目实战 Lecture 10: Computer-Aided Translation Tools in Practice, 第十一周 机器翻译与本地化工程概论（上） Lecture 11: Overview of Machine Translation and Localization Engineering Part A OM, 第十二周 机器翻译与本地化工程概论（下） Lecture 12: Overview of Machine Translation and Localization Engineering Part B OT, 期末考试 Information Technology",4.6,35.0,Intermediate,Coursera,"Introduction: Course Study Guide
Lecture 0: Learning Guide
Week 1: Language Service of the New Age
Lecture 1: Language Service of the New Age
Week 2: Internet Service and Translation Practice
Lecture 2: Internet Service and Translation Practice
Week 3: Introduction to Corpus-based Translation
Lecture 3: Introduction to Corpus-based Translation
Week 4: Electronic Dictionary, Reference Book for Translation Practice
Lecture 4: Electronic Dictionary, Reference Book for Translation Practice
Week 5: Research on Translation Memory
Lecture 5: Research on Translation Memory
Week 6: SDL Trados Studio 2011
Lecture 6: SDL Trados Studio 2011
Week 7: Computer-Aided Translation Tools in Practice
Lecture 7: Computer-Aided Translation Tools in Practice
Week 8: Terminology and Terminology Management
Lecture 8: Terminology and Terminology Management
Week 9: Translation Services, Localization Services and Quality Assurance
Lecture 9: Translation Services, Localization Services and Quality Assurance
Week 10: Computer-Aided Translation Tools in Practice
Lecture 10: Computer-Aided Translation Tools in Practice
Week 11: Overview of Machine Translation and Localization Engineering Part A
Lecture 11: Overview of Machine Translation and Localization Engineering Part A
Week 12: Overview of Machine Translation and Localization Engineering Part B
Lecture 12: Overview of Machine Translation and Localization Engineering Part B
Final Exam: Information Technology",Principles and Practice of Computer-Aided Translation
Introduction to C++,"Not specified Not specified Secure C/C++, Lab - C++ Introduction to cppcheck, C/C++ Particularities Information Technology",0.0,3.0,Not applicable,Coursera,"Not specified Not specified Secure C/C++, Lab - C++ Introduction to cppcheck, C/C++ Particularities Information Technology",Introduction to C++
Dominant Risk Management Standards and Frameworks,"Not specified Risk Management, NIST Risk Management Framework, Cybersecurity Risk Management, ISO Approach to Risk Management Welcome to Dominant Risk Management Standards and Frameworks (Course 3), The Dominant Risk Management Standards Organizations: NIST and the ISO (Module 3.1), NIST Risk Management Framework (Module 3.2), The ISO Approach to Risk Management (Module 3.3), Other Approaches and Tools for Risk Management (Module 3.4), Course Wrap-up Information Technology",4.7,8.0,Intermediate,Coursera,"Not specified Risk Management, NIST Risk Management Framework, Cybersecurity Risk Management, ISO Approach to Risk Management Welcome to Dominant Risk Management Standards and Frameworks (Course 3), The Dominant Risk Management Standards Organizations: NIST and the ISO (Module 3.1), NIST Risk Management Framework (Module 3.2), The ISO Approach to Risk Management (Module 3.3), Other Approaches and Tools for Risk Management (Module 3.4), Course Wrap-up Information Technology",Dominant Risk Management Standards and Frameworks
A General Approach to Risk Management,"Discuss the development of a Framework to guide the organization’s risk management efforts.Explain the process of performing risk assessment to identify the risk to the organization’s information assets.Discuss the strategies available to the organization to reduce the risk to its information assets to an acceptable level. Not specified Welcome to A General Approach to Risk Management (Course 2), Building the Risk Management Effort (Module 2.1), Planning for Risk Management (Module 2.2), Conducting the RM Process (Module 2.3), Conducting the RM Process: Risk Treatment (Module 2.4), Course wrap-up for A General Approach to Risk Management Information Technology",4.9,8.0,Beginner,Coursera,"In this course, we will discuss the development of a framework to guide the organization's risk management efforts. We will also explain the process of performing risk assessment to identify the risks to the organization's information assets. Additionally, we will discuss the strategies available to the organization to reduce the risk to its information assets to an acceptable level. This course includes modules on Building the Risk Management Effort, Planning for Risk Management, Conducting the Risk Management Process, and Risk Treatment. Welcome to A General Approach to Risk Management in Information Technology.",A General Approach to Risk Management
Material Components for Flutter Basics,"This lab will guide you through building an app called ShrineAn image of Shrine's logo and Two buttons
The name of the app (Shrine) and Two text fields, one for entering a username and the other for a password Network Security, Web Development, Mobile Development Not specified Information Technology",0.0,1.0,Beginner,Coursera,"This lab will guide you through building an app called ShrineAn image of Shrine's logo and Two buttons
The name of the app (Shrine) and Two text fields, one for entering a username and the other for a password Network Security, Web Development, Mobile Development Not specified Information Technology",Material Components for Flutter Basics
Oracle Cloud Infrastructure Architect Associate,"Basics of VCN and Network SecurityConcepts of Load Balancer and Traffic ManagementAutoscaling and OS ManagementSecure the OCI infrastructure using WAF OCI Security using WAF, Observability and Management platform on OCI, OCI Cloud Storage Options, OCI User management Introduction to Oracle Cloud Infrastructure, Networking on OCI, OCI Compute and Object Storage, Block Storage and File Storage, Manage the Security and OCI Monitoring, Next Steps : Certification Information Technology",4.8,32.0,Intermediate,Coursera,"Basics of VCN and Network SecurityConcepts of Load Balancer and Traffic ManagementAutoscaling and OS ManagementSecure the OCI infrastructure using WAF OCI Security using WAF, Observability and Management platform on OCI, OCI Cloud Storage Options, OCI User management Introduction to Oracle Cloud Infrastructure, Networking on OCI, OCI Compute and Object Storage, Block Storage and File Storage, Manage the Security and OCI Monitoring, Next Steps : Certification Information Technology",Oracle Cloud Infrastructure Architect Associate
Files and directories in the Linux filesystem,"Use various commands to explore and view the Linux file system.Determine where to place files in the Linux file system.Create permissions on Files and directories. Linux Filesystem, Soft Links, Linux Directory traversal, Hard Link, Linux File Types Learn step-by-step Information Technology",0.0,2.0,Intermediate,Coursera,"Use various commands to explore and view the Linux file system.Determine where to place files in the Linux file system.Create permissions on Files and directories. Linux Filesystem, Soft Links, Linux Directory traversal, Hard Link, Linux File Types Learn step-by-step Information Technology",Files and directories in the Linux filesystem
Sécurité informatique et dangers du numérique,"Not specified Cybersécurité, cryptographie, sécurité sans fil, sécurité des réseaux Comprendre les menaces pour la sécurité, Pelcgbybtl (cryptologie), Les AAA de la sécurité, Sécuriser vos réseaux, Défense en profondeur, Créer une culture d’entreprise pour la sécurité, Prepare for Jobs in IT Support Information Technology",4.6,37.0,Beginner,Coursera,"Not specified Cybersecurity, cryptography, wireless security, network security Understanding security threats, Cryptography, The ABCs of security, Securing your networks, Defense in depth, Creating a culture of security in the workplace, Preparing for jobs in IT support information technology.",Computer security and digital dangers
Cloud Top Ten Risks,"Not specified Not specified Overview of the Top Ten Risks, Cloud Risks 2, 3, and 4, Cloud Risks 5, 6, and 7, Cloud Risks 8, 9, and 10 Information Technology",4.6,9.0,Intermediate,Coursera,"Not specified Not specified Overview of the Top Ten Risks, Cloud Risks 2, 3, and 4, Cloud Risks 5, 6, and 7, Cloud Risks 8, 9, and 10 Information Technology",Cloud Top Ten Risks
Electrodynamics: Electric and Magnetic Fields,"Not specified Not specified Electrostatic Analogs , Magnetostatics, The Magnetic Field in Various Situations, Assessing the Vector Potential, Induced Currents Information Technology",4.8,12.0,Expert,Coursera,"Not specified Not specified Electrostatic Analogs , Magnetostatics, The Magnetic Field in Various Situations, Assessing the Vector Potential, Induced Currents Information Technology",Electrodynamics: Electric and Magnetic Fields
Electrodynamics: Analysis of Electric Fields,"Not specified Not specified The Electric Field in Various Circumstances, ""The Electric Field in Various Circumstances (contd)"", Electrostatic Energy, Introduction to Dielectrics, ""Dielectrics (contd)"" Information Technology",4.8,11.0,Expert,Coursera,"No especificado No especificado El campo eléctrico en diversas circunstancias, ""El campo eléctrico en diversas circunstancias (continuación)"", Energía electrostática, Introducción a los dieléctricos, ""Dieléctricos (continuación)"" Tecnología de la información

Not specified Not specified The Electric Field in Various Circumstances, ""The Electric Field in Various Circumstances (contd)"", Electrostatic Energy, Introduction to Dielectrics, ""Dielectrics (contd)"" Information Technology",Electrodynamics: Analysis of Electric Fields
Introduction to Particle Accelerators (NPAP MOOC),"You will learn how electrons can create light  You will learn the basic principles of synchrotron light sources and MAX-IVYou will learn how protons can be accelerated in a linear accelerator and how they can produce neutrons by spallation at the ESSYou will learn what particle colliders are and what they can be used for Not specified Accelerators for Synchrotron Light , Photon light sources and MAX IV, Spallation sources and ESS, Particle Colliders, Stay tuned for upcoming resources ,  Well done! You have now successfully finalized the course! Information Technology",4.7,11.0,Intermediate,Coursera,"You will learn how electrons can create light  You will learn the basic principles of synchrotron light sources and MAX-IVYou will learn how protons can be accelerated in a linear accelerator and how they can produce neutrons by spallation at the ESSYou will learn what particle colliders are and what they can be used for Not specified Accelerators for Synchrotron Light , Photon light sources and MAX IV, Spallation sources and ESS, Particle Colliders, Stay tuned for upcoming resources ,  Well done! You have now successfully finalized the course! Information Technology",Introduction to Particle Accelerators (NPAP MOOC)
AWS Elastic Beanstalk:Deploy a Python(Flask) Web Application,"Create a Flask(Python) web application.Deploy Flask(Python) web application to AWS virtual servers.Perform AWS Elastic Beanstalk actions: Server logs, App versioning, Server monitoring. aws, Python Programming, Aws Elastic Beanstalk, Flask, EC2 Learn step-by-step Information Technology",4.7,2.0,Beginner,Coursera,"Create a Flask(Python) web application.Deploy Flask(Python) web application to AWS virtual servers.Perform AWS Elastic Beanstalk actions: Server logs, App versioning, Server monitoring. aws, Python Programming, Aws Elastic Beanstalk, Flask, EC2 Learn step-by-step Information Technology",AWS Elastic Beanstalk:Deploy a Python(Flask) Web Application
Implementing Microsoft Azure Backup,"Create a Recovery Services Vault and implement backupConfigure weekly, monthly and yearly backup policiesCreate a Windows Virtual Machine on Azure Microsoft Azure, Virtual Machine, Cloud Infrastructure, Backup, Azure Cloud Learn step-by-step Information Technology",4.7,1.0,Beginner,Coursera,"Create a Recovery Services Vault and implement backupConfigure weekly, monthly and yearly backup policiesCreate a Windows Virtual Machine on Azure Microsoft Azure, Virtual Machine, Cloud Infrastructure, Backup, Azure Cloud Learn step-by-step Information Technology",Implementing Microsoft Azure Backup
Introduction to Faecal Sludge Management,"Not specified Not specified An introduction to faecal sludge management , Overview of fundamentals for design and selection of treatment technologies, Treatment technologies for faecal sludge, Integrated approach to faecal sludge management , Innovations in faecal sludge management  Information Technology",4.8,21.0,Intermediate,Coursera,"Not specified Not specified An introduction to faecal sludge management , Overview of fundamentals for design and selection of treatment technologies, Treatment technologies for faecal sludge, Integrated approach to faecal sludge management , Innovations in faecal sludge management  Information Technology",Introduction to Faecal Sludge Management
Analyzing and Visualizing Data the Google Way,"Describe how data analysts use BigQuery and Google Sheets together (via Connected Sheets) to answer data-related questions.Use BigQuery and Google Sheets together (via Connected Sheets) to collaborate on data clean-up, analysis, and visualization. Not specified Using the BigQuery data connector Information Technology",3.8,7.0,Beginner,Coursera,"Describe how data analysts use BigQuery and Google Sheets together (via Connected Sheets) to answer data-related questions.Use BigQuery and Google Sheets together (via Connected Sheets) to collaborate on data clean-up, analysis, and visualization. Not specified Using the BigQuery data connector Information Technology",Analyzing and Visualizing Data the Google Way
Aruba CX Switching for Cisco Professionals,"Not specified Stacking Technologies, Network Configuration, Aruba NetEdit, Network Management, Aruba Switching Aruba CX Switching Fast Track for Cisco Professionals Information Technology",4.5,6.0,Intermediate,Coursera,"No especificado Tecnologías de apilamiento, Configuración de red, Aruba NetEdit, Gestión de red, Conmutación de Aruba, Conmutación de Aruba CX, Ruta rápida para profesionales de Cisco en Tecnología de la Información.",Aruba CX Switching for Cisco Professionals
Google Docs en Español,"Crear documentos con Documentos de Google, organizarlos y agregarles estilo y formatoCompartir y colaborar de forma segura con Documentos de GoogleAdministrar las versiones, los comentarios y la propiedad en Documentos de GoogleDescribir las herramientas y las opciones disponibles en Documentos de Google Not specified Introducción al curso, Introducción a Documentos\xa0de\xa0Google, Redacte un documento de Google, Mejore sus documentos de Google, Comparta sus documentos de Google, Colabore en Documentos\xa0de\xa0Google, Herramientas de Documentos\xa0de\xa0Google, Desafío empresarial Information Technology",4.8,2.0,Beginner,Coursera,"Create documents with Google Docs, organize them, and add style and format. Share and collaborate securely with Google Docs. Manage versions, comments, and ownership in Google Docs. Describe the tools and options available in Google Docs. Introduction to the course, Introduction to Google Docs, Write a Google document, Improve your Google documents, Share your Google documents, Collaborate in Google Docs, Google Docs tools, Business challenge Information Technology.",Google Docs in Spanish
Google Meet - Español,"Describe Google Meet.Describe las opciones para crear, iniciar y unirse a una videoconferencia de Google Meet.Describe las funciones de colaboración de Google Meet.Describe las funciones de administración del organizador de Google Meet. Streams, Retain, Upload, Email Introducción al curso, Introducción a Google Meet, Usa Google Meet, Colabora en Google Meet, Administración del organizador en Google Meet , Desafío empresarial Information Technology",4.9,2.0,Beginner,Coursera,"Describe Google Meet. Describe the options for creating, starting, and joining a Google Meet video conference. Describe the collaboration features of Google Meet. Describe the organizer management functions of Google Meet. Streams, Retain, Upload, Email Introduction to the course, Introduction to Google Meet, Use Google Meet, Collaborate on Google Meet, Organizer management in Google Meet, Business Challenge Information Technology.",Google Meet - Spanish
Access an EC2 instance shell from the AWS console,"Launch an Amazon EC2 InstanceConnect to Amazon EC2 Instance shell from the AWS consoleDeploy web application using browser-based ssh client aws, Hypertext Transfer Protocol (HTTP), Apache, ssh, EC2 Learn step-by-step Information Technology",4.6,2.0,Beginner,Coursera,"Launch an Amazon EC2 InstanceConnect to Amazon EC2 Instance shell from the AWS consoleDeploy web application using browser-based ssh client aws, Hypertext Transfer Protocol (HTTP), Apache, ssh, EC2 Learn step-by-step Information Technology",Access an EC2 instance shell from the AWS console
Check Point Jump Start: Cloud Security ,"Not specified Not specified Overview of CloudGuard Product Line, Understanding Cloud Security Fundamentals, CloudGuard Network Security Product Lab Information Technology",4.9,2.0,Beginner,Coursera,"Not specified Not specified Overview of CloudGuard Product Line, Understanding Cloud Security Fundamentals, CloudGuard Network Security Product Lab Information Technology",Check Point Jump Start: Cloud Security 
Fundamentals of Cloud Computing,"Not specified Not specified Core Concepts, Deployment Models, Service Models Information Technology",4.3,14.0,Not applicable,Coursera,"No especificado No especificado Conceptos básicos, modelos de implementación, modelos de servicio Tecnología de la información",Fundamentals of Cloud Computing
Kubernetes in AWS: Create Cluster in EKS in your own VPC,"Launch Kubernetes cluster in Amazon EKSDeploy Sample application to our cluster aws, Cloud Computing, eks, Kubernetes Learn step-by-step Information Technology",4.6,2.0,Intermediate,Coursera,"Launch Kubernetes cluster in Amazon EKSDeploy Sample application to our cluster aws, Cloud Computing, eks, Kubernetes Learn step-by-step Information Technology",Kubernetes in AWS: Create Cluster in EKS in your own VPC
Hands-On Labs in Google Cloud for Security Engineers,"Create custom IAM rolesCreate and configure VPC network peeringSecure a private Kubernetes cluster in Google Cloud Create and understand custom IAM roles, Create and configure network peering, Secure a Kubernetes environment Welcome to Security in Google Cloud: Hands-On Practice, IAM Custom Roles, VPC Network Peering, Setting up a Private Kubernetes Cluster, How to Use a Network Policy on Google Kubernetes Engine, Using Role-based Access Control in Kubernetes Engine Information Technology",4.8,5.0,Intermediate,Coursera,"Create custom IAM rolesCreate and configure VPC network peeringSecure a private Kubernetes cluster in Google Cloud Create and understand custom IAM roles, Create and configure network peering, Secure a Kubernetes environment Welcome to Security in Google Cloud: Hands-On Practice, IAM Custom Roles, VPC Network Peering, Setting up a Private Kubernetes Cluster, How to Use a Network Policy on Google Kubernetes Engine, Using Role-based Access Control in Kubernetes Engine Information Technology",Hands-On Labs in Google Cloud for Security Engineers
Implementing a Risk Management Framework ,"Identify the career development and path of a Cybersecurity professional from entry-level to CISO Define and describe the role and function of a CISO in planning for cybersecurity Identify the development of a cybersecurity governance program and the role the CISO would play in it Discuss the strategic responsibilities of the CISO in overseeing an organization’s cybersecurity program Not specified Introduction to The Culminating Project (Capstone Course), Case Project Assignment 1 of 5, Case Project Assignment 2 of 5, Case Project Assignment 3 of 5, Case Project Assignment 4 of 5, Case Project Assignment 5 of 5 Information Technology",0.0,18.0,Intermediate,Coursera,"In this course, we will explore the career development and progression of a Cybersecurity professional from entry-level to Chief Information Security Officer (CISO). We will define and describe the role and responsibilities of a CISO in planning for cybersecurity, as well as the development of a cybersecurity governance program and the role the CISO would play in it. Additionally, we will discuss the strategic responsibilities of the CISO in overseeing an organization's cybersecurity program. This course includes The Culminating Project (Capstone Course) and five Case Project Assignments.",Implementing a Risk Management Framework 
Deploying Microservices to Kubernetes using Azure DevOps,"Explore Introduction of Kubernetes in Azure DevOps.Design and Implement features of Kubernetes in Azure DevOps.Design and Implement NodeJS Demo App and Test Plans. Microservices, Azure, Cloud, Kubernetes, Devops Introduction to Kubernetes in Azure DevOps, Kubernetes in Azure DevOps- Features, NodeJS Demo App and Test Plans Information Technology",0.0,14.0,Intermediate,Coursera,"Explore Introduction of Kubernetes in Azure DevOps.Design and Implement features of Kubernetes in Azure DevOps.Design and Implement NodeJS Demo App and Test Plans. Microservices, Azure, Cloud, Kubernetes, Devops Introduction to Kubernetes in Azure DevOps, Kubernetes in Azure DevOps- Features, NodeJS Demo App and Test Plans Information Technology",Deploying Microservices to Kubernetes using Azure DevOps
